id,model,description,label,split,selected_ai_model,selection_seed,selection_strategy,dataset_revision
05600,Suno v3.5,"classical, world, folk",1,val,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06105,MTG-Jamendo,"disco, dance, synthesizer",0,val,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04605,Udio,"disco, dance, synthesizer",1,val,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06107,MTG-Jamendo,"disco, house, dance",0,val,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05107,Suno v3,"disco, house, dance",1,val,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06110,MTG-Jamendo,"downtempo, house, idm",0,val,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04610,Udio,"downtempo, house, idm",1,val,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06113,MTG-Jamendo,"downtempo, world, trance",0,val,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03113,Mustango,"downtempo, world, trance",1,val,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06125,MTG-Jamendo,"easylistening, jazz, piano",0,val,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00650,MusicGen Medium,"easylistening, jazz, piano",1,val,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06136,MTG-Jamendo,"electronic, ambient, downtempo",0,val,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02116,AudioLDM 2 Music,"electronic, ambient, downtempo",1,val,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06165,MTG-Jamendo,"electronic, downtempo, country",0,val,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05165,Suno v3,"electronic, downtempo, country",1,val,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06168,MTG-Jamendo,"electronic, downtempo, jazz",0,val,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02624,Riffusion,"electronic, downtempo, jazz",1,val,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06173,MTG-Jamendo,"electronic, dubstep, synthesizer",0,val,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05673,Suno v3.5,"electronic, dubstep, synthesizer",1,val,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06180,MTG-Jamendo,"electronic, easylistening, house",0,val,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04180,Stable Audio v2,"electronic, easylistening, house",1,val,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06181,MTG-Jamendo,"electronic, easylistening, lounge",0,val,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01530,AudioLDM 2 Large,"electronic, easylistening, lounge",1,val,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06207,MTG-Jamendo,"electronic, newage, soundtrack",0,val,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01883,AudioLDM 2 Large,"electronic, newage, soundtrack",1,val,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06214,MTG-Jamendo,"electronic, soundtrack, newwave",0,val,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01553,AudioLDM 2 Large,"electronic, soundtrack, newwave",1,val,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06215,MTG-Jamendo,"electronic, soundtrack, orchestral",0,val,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02680,Riffusion,"electronic, soundtrack, orchestral",1,val,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06218,MTG-Jamendo,"electronic, synthpop, heavy",0,val,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00268,MusicGen Small,"electronic, synthpop, heavy",1,val,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06221,MTG-Jamendo,"electronic, techno, fast",0,val,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03721,Stable Audio v1,"electronic, techno, fast",1,val,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06228,MTG-Jamendo,"electronic, techno, synthpop",0,val,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02937,Riffusion,"electronic, techno, synthpop",1,val,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06240,MTG-Jamendo,"electronic, world, rap",0,val,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05240,Suno v3,"electronic, world, rap",1,val,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06258,MTG-Jamendo,"folk, country, happy",0,val,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01453,MusicGen Large,"folk, country, happy",1,val,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06261,MTG-Jamendo,"folk, keyboard, drums",0,val,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05761,Suno v3.5,"folk, keyboard, drums",1,val,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06262,MTG-Jamendo,"folk, singersongwriter, classicalguitar",0,val,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01668,AudioLDM 2 Large,"folk, singersongwriter, classicalguitar",1,val,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06263,MTG-Jamendo,"funk, bass, electricguitar",0,val,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02341,AudioLDM 2 Music,"funk, bass, electricguitar",1,val,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06279,MTG-Jamendo,"hiphop, rap, singersongwriter",0,val,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03279,Mustango,"hiphop, rap, singersongwriter",1,val,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06280,MTG-Jamendo,"hiphop, rap, strings",0,val,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03280,Mustango,"hiphop, rap, strings",1,val,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06283,MTG-Jamendo,"house, dance, progressive",0,val,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00091,MusicGen Small,"house, dance, progressive",1,val,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06285,MTG-Jamendo,"house, hiphop, dance",0,val,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00159,MusicGen Small,"house, hiphop, dance",1,val,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06286,MTG-Jamendo,"house, synthesizer, bass",0,val,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04286,Stable Audio v2,"house, synthesizer, bass",1,val,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06291,MTG-Jamendo,"jazz, drums, acousticguitar",0,val,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00352,MusicGen Small,"jazz, drums, acousticguitar",1,val,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06295,MTG-Jamendo,"jazz, piano, drums",0,val,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00809,MusicGen Medium,"jazz, piano, drums",1,val,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06305,MTG-Jamendo,"lounge, chillout, jazz",0,val,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04305,Stable Audio v2,"lounge, chillout, jazz",1,val,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06306,MTG-Jamendo,"lounge, chillout, sad",0,val,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04306,Stable Audio v2,"lounge, chillout, sad",1,val,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06311,MTG-Jamendo,"lounge, funk, hiphop",0,val,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01035,MusicGen Large,"lounge, funk, hiphop",1,val,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06322,MTG-Jamendo,"metal, rock, soundtrack",0,val,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02389,AudioLDM 2 Music,"metal, rock, soundtrack",1,val,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06323,MTG-Jamendo,"metal, soundtrack, orchestral",0,val,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04823,Udio,"metal, soundtrack, orchestral",1,val,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06327,MTG-Jamendo,"metal, techno, industrial",0,val,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04827,Udio,"metal, techno, industrial",1,val,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06330,MTG-Jamendo,"newage, world, african",0,val,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01370,MusicGen Large,"newage, world, african",1,val,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06335,MTG-Jamendo,"orchestral, dubstep, orchestra",0,val,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05835,Suno v3.5,"orchestral, dubstep, orchestra",1,val,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06344,MTG-Jamendo,"pop, classical, percussion",0,val,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05844,Suno v3.5,"pop, classical, percussion",1,val,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06362,MTG-Jamendo,"pop, electronic, experimental",0,val,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00865,MusicGen Medium,"pop, electronic, experimental",1,val,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06363,MTG-Jamendo,"pop, electronic, guitar",0,val,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04362,Stable Audio v2,"pop, electronic, guitar",1,val,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06369,MTG-Jamendo,"pop, electronic, soundtrack",0,val,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02718,Riffusion,"pop, electronic, soundtrack",1,val,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06375,MTG-Jamendo,"pop, holiday, christmas",0,val,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04375,Stable Audio v2,"pop, holiday, christmas",1,val,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06376,MTG-Jamendo,"pop, house, happy",0,val,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01869,AudioLDM 2 Large,"pop, house, happy",1,val,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06398,MTG-Jamendo,"pop, world, latin",0,val,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02201,AudioLDM 2 Music,"pop, world, latin",1,val,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06405,MTG-Jamendo,"rock, calm, sad",0,val,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05405,Suno v3,"rock, calm, sad",1,val,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06421,MTG-Jamendo,"rock, funk, oriental",0,val,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03421,Mustango,"rock, funk, oriental",1,val,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06426,MTG-Jamendo,"rock, lounge, soundtrack",0,val,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00145,MusicGen Small,"rock, lounge, soundtrack",1,val,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06433,MTG-Jamendo,"rock, pop, happy",0,val,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01098,MusicGen Large,"rock, pop, happy",1,val,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06435,MTG-Jamendo,"rock, pop, slow",0,val,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01009,MusicGen Large,"rock, pop, slow",1,val,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06443,MTG-Jamendo,"rock, soundtrack, piano",0,val,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03943,Stable Audio v1,"rock, soundtrack, piano",1,val,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06446,MTG-Jamendo,"rock, world, drums",0,val,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02017,AudioLDM 2 Music,"rock, world, drums",1,val,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06453,MTG-Jamendo,"soundtrack, folk, electricguitar",0,val,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05453,Suno v3,"soundtrack, folk, electricguitar",1,val,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06456,MTG-Jamendo,"soundtrack, horn, violin",0,val,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02822,Riffusion,"soundtrack, horn, violin",1,val,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06462,MTG-Jamendo,"soundtrack, synthpop, synthesizer",0,val,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05962,Suno v3.5,"soundtrack, synthpop, synthesizer",1,val,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06464,MTG-Jamendo,"soundtrack, voice, keyboard",0,val,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03464,Mustango,"soundtrack, voice, keyboard",1,val,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06466,MTG-Jamendo,"synthesizer, bass, electricguitar",0,val,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03966,Stable Audio v1,"synthesizer, bass, electricguitar",1,val,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06468,MTG-Jamendo,"synthesizer, strings, bass",0,val,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03468,Mustango,"synthesizer, strings, bass",1,val,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06481,MTG-Jamendo,"trance, keyboard, drums",0,val,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00705,MusicGen Medium,"trance, keyboard, drums",1,val,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06483,MTG-Jamendo,"triphop, experimental, guitar",0,val,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00825,MusicGen Medium,"triphop, experimental, guitar",1,val,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06488,MTG-Jamendo,"voice, guitar, drums",0,val,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05488,Suno v3,"voice, guitar, drums",1,val,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06494,MTG-Jamendo,"world, folk, piano",0,val,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04494,Stable Audio v2,"world, folk, piano",1,val,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06010,MTG-Jamendo,"ambient, chillout, soundtrack",0,test,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01279,MusicGen Large,"ambient, chillout, soundtrack",1,test,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06013,MTG-Jamendo,"ambient, electronica, deep",0,test,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02525,Riffusion,"ambient, electronica, deep",1,test,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06014,MTG-Jamendo,"ambient, experimental, guitar",0,test,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05014,Suno v3,"ambient, experimental, guitar",1,test,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06036,MTG-Jamendo,"blues, choir, acousticguitar",0,test,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03036,Mustango,"blues, choir, acousticguitar",1,test,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06052,MTG-Jamendo,"chillout, newage, synthesizer",0,test,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04052,Stable Audio v2,"chillout, newage, synthesizer",1,test,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06053,MTG-Jamendo,"chillout, newage, world",0,test,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00495,MusicGen Small,"chillout, newage, world",1,test,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06057,MTG-Jamendo,"chillout, techno, house",0,test,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00474,MusicGen Small,"chillout, techno, house",1,test,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06059,MTG-Jamendo,"chillout, world, guitar",0,test,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02094,AudioLDM 2 Music,"chillout, world, guitar",1,test,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06065,MTG-Jamendo,"classical, ambient, soundtrack",0,test,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03065,Mustango,"classical, ambient, soundtrack",1,test,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06068,MTG-Jamendo,"classical, chillout, jazz",0,test,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05068,Suno v3,"classical, chillout, jazz",1,test,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06073,MTG-Jamendo,"classical, electronic, choir",0,test,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02134,AudioLDM 2 Music,"classical, electronic, choir",1,test,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06080,MTG-Jamendo,"classical, hiphop, orchestra",0,test,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01620,AudioLDM 2 Large,"classical, hiphop, orchestra",1,test,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06082,MTG-Jamendo,"classical, lounge, soundtrack",0,test,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02866,Riffusion,"classical, lounge, soundtrack",1,test,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06083,MTG-Jamendo,"classical, medieval, voice",0,test,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04083,Stable Audio v2,"classical, medieval, voice",1,test,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06085,MTG-Jamendo,"classical, orchestral, oboe",0,test,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00367,MusicGen Small,"classical, orchestral, oboe",1,test,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06089,MTG-Jamendo,"classical, soundtrack, celtic",0,test,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03589,Stable Audio v1,"classical, soundtrack, celtic",1,test,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06095,MTG-Jamendo,"classical, soundtrack, sad",0,test,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05595,Suno v3.5,"classical, soundtrack, sad",1,test,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06101,MTG-Jamendo,"dance, blues, guitar",0,test,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04601,Udio,"dance, blues, guitar",1,test,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06104,MTG-Jamendo,"disco, chillout, world",0,test,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01988,AudioLDM 2 Large,"disco, chillout, world",1,test,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06106,MTG-Jamendo,"disco, funk, country",0,test,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05606,Suno v3.5,"disco, funk, country",1,test,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06118,MTG-Jamendo,"easylistening, chillout, downtempo",0,test,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04618,Udio,"easylistening, chillout, downtempo",1,test,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06124,MTG-Jamendo,"easylistening, jazz, horn",0,test,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04624,Udio,"easylistening, jazz, horn",1,test,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06128,MTG-Jamendo,"easylistening, medieval, harp",0,test,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01835,AudioLDM 2 Large,"easylistening, medieval, harp",1,test,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06137,MTG-Jamendo,"electronic, ambient, drums",0,test,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03637,Stable Audio v1,"electronic, ambient, drums",1,test,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06146,MTG-Jamendo,"electronic, ambient, space",0,test,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02613,Riffusion,"electronic, ambient, space",1,test,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06148,MTG-Jamendo,"electronic, ambient, trance",0,test,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00669,MusicGen Medium,"electronic, ambient, trance",1,test,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06153,MTG-Jamendo,"electronic, chillout, dubstep",0,test,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03653,Stable Audio v1,"electronic, chillout, dubstep",1,test,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06154,MTG-Jamendo,"electronic, chillout, hiphop",0,test,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03154,Mustango,"electronic, chillout, hiphop",1,test,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06156,MTG-Jamendo,"electronic, chillout, keyboard",0,test,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04656,Udio,"electronic, chillout, keyboard",1,test,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06159,MTG-Jamendo,"electronic, choir, electronica",0,test,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
